speed,steering_angle,position,rotation,rotation_speed
-4.769528500000002,0.0,"Vec3(7.2015, 0.380421, -9.55607)","Vec3(0, 96.3084, 0)",3.0
-4.792397500000003,0.0,"Vec3(7.12925, 0.380421, -9.54515)","Vec3(0, 98.5953, 0)",3.0
-4.821538000000004,0.0,"Vec3(7.03747, 0.380421, -9.52646)","Vec3(0, 101.509, 0)",3.0
-4.844476000000002,0.0,"Vec3(6.96552, 0.380421, -9.50879)","Vec3(0, 103.803, 0)",3.0
-4.8702520000000025,0.0,"Vec3(6.88523, 0.380421, -9.48518)","Vec3(0, 106.381, 0)",3.0
-4.892720500000003,0.0,"Vec3(6.81578, 0.380421, -9.46177)","Vec3(0, 108.628, 0)",3.0
-4.918298500000002,0.0,"Vec3(6.73758, 0.380421, -9.43147)","Vec3(0, 111.185, 0)",3.0
-4.944355000000003,0.0,"Vec3(6.65899, 0.380421, -9.39682)","Vec3(0, 113.791, 0)",3.0
-4.969384000000003,0.0,"Vec3(6.58465, 0.380421, -9.36009)","Vec3(0, 116.294, 0)",3.0
-4.991746000000001,0.0,"Vec3(6.51927, 0.380421, -9.32454)","Vec3(0, 118.53, 0)",3.0
-5.018306500000003,0.0,"Vec3(6.44326, 0.380421, -9.27853)","Vec3(0, 121.186, 0)",3.0
-5.042019999999994,0.0,"Vec3(6.37276, 0.380421, -9.2315)","Vec3(0, 123.707, 0)",3.0
-5.039195000000003,0.0,"Vec3(6.30889, 0.380421, -9.185)","Vec3(0, 126.059, 0)",3.0
-5.04547500000001,0.0,"Vec3(6.23735, 0.380421, -9.1275)","Vec3(0, 128.788, 0)",3.0
-5.041419999999999,0.0,"Vec3(6.17457, 0.380421, -9.07241)","Vec3(0, 131.273, 0)",3.0
-5.038694999999986,0.0,"Vec3(6.11809, 0.380421, -9.01863)","Vec3(0, 133.595, 0)",3.0
-5.042055000000012,0.0,"Vec3(6.0593, 0.380421, -8.95749)","Vec3(0, 136.118, 0)",3.0
-5.041552500000002,0.0,"Vec3(6.00389, 0.380421, -8.89463)","Vec3(0, 138.611, 0)",3.0
-5.045704999999998,0.0,"Vec3(5.94629, 0.380421, -8.82258)","Vec3(0, 141.353, 0)",3.0
-5.037147500000003,0.0,"Vec3(5.90185, 0.380421, -8.76235)","Vec3(0, 143.582, 0)",3.0
-5.043062499999991,0.0,"Vec3(5.85348, 0.380421, -8.6902)","Vec3(0, 146.166, 0)",3.0
-5.04505,0.0,"Vec3(5.80648, 0.380421, -8.61238)","Vec3(0, 148.869, 0)",3.0
-5.038979999999995,0.0,"Vec3(5.76864, 0.380421, -8.54352)","Vec3(0, 151.208, 0)",3.0
-5.039045000000009,0.0,"Vec3(5.73359, 0.380421, -8.47306)","Vec3(0, 153.55, 0)",3.0
-5.043772499999992,0.0,"Vec3(5.69792, 0.380421, -8.39228)","Vec3(0, 156.177, 0)",3.0
-5.040507500000011,0.0,"Vec3(5.66813, 0.380421, -8.31623)","Vec3(0, 158.607, 0)",3.0
-5.0444274999999905,0.0,"Vec3(5.63935, 0.380421, -8.23133)","Vec3(0, 161.273, 0)",3.0
-5.039142500000011,0.0,"Vec3(5.6171, 0.380421, -8.15564)","Vec3(0, 163.621, 0)",3.0
-5.042757499999997,0.0,"Vec3(5.59651, 0.380421, -8.07189)","Vec3(0, 166.187, 0)",3.0
-5.043377499999995,0.0,"Vec3(5.57949, 0.380421, -7.98605)","Vec3(0, 168.789, 0)",3.0
-5.038584999999998,0.0,"Vec3(5.56747, 0.380421, -7.90922)","Vec3(0, 171.105, 0)",3.0
-5.042815000000012,0.0,"Vec3(5.55795, 0.380421, -7.82338)","Vec3(0, 173.673, 0)",3.0
-5.043644999999994,0.0,"Vec3(5.55226, 0.380421, -7.73551)","Vec3(0, 176.292, 0)",3.0
-5.03933,0.0,"Vec3(5.55039, 0.380421, -7.65625)","Vec3(0, 178.652, 0)",3.0
-5.04389999999999,0.0,"Vec3(5.55238, 0.380421, -7.56771)","Vec3(0, 181.286, 0)",3.0
-5.039457500000015,0.0,"Vec3(5.55745, 0.380421, -7.48833)","Vec3(0, 183.653, 0)",3.0
-5.042322499999994,0.0,"Vec3(5.56666, 0.380421, -7.40347)","Vec3(0, 186.193, 0)",3.0
-5.041224999999994,0.0,"Vec3(5.57918, 0.380421, -7.32129)","Vec3(0, 188.666, 0)",3.0
-5.042670000000005,0.0,"Vec3(5.59594, 0.380421, -7.23686)","Vec3(0, 191.226, 0)",3.0
-5.041954999999998,0.0,"Vec3(5.61604, 0.380421, -7.15467)","Vec3(0, 193.744, 0)",3.0
-5.03922750000001,0.0,"Vec3(5.63797, 0.380421, -7.0787)","Vec3(0, 196.097, 0)",3.0
-5.0404625,0.0,"Vec3(5.66389, 0.380421, -7.00135)","Vec3(0, 198.525, 0)",3.0
-5.046167499999985,0.0,"Vec3(5.69773, 0.380421, -6.91453)","Vec3(0, 201.295, 0)",3.0
