speed,steering_angle,position,rotation,rotation_speed
-2.1511476,0.0,"Vec3(-0.677106, 0.38042, -1.57335)","Vec3(0, -55.5467, 0)",0.17634195908928993
-2.1599277,0.0,"Vec3(-0.666687, 0.38042, -1.58051)","Vec3(0, -55.4951, 0)",0.22526774698292906
-2.1689544000000005,0.0,"Vec3(-0.65594, 0.38042, -1.58792)","Vec3(0, -55.4273, 0)",0.27557648246844246
-2.1779535,0.0,"Vec3(-0.645191, 0.38042, -1.59535)","Vec3(0, -55.3446, 0)",0.32574041997300146
-2.1870933,0.0,"Vec3(-0.634242, 0.38042, -1.60294)","Vec3(0, -55.2454, 0)",0.37669780435070166
-2.1962554499999998,0.0,"Vec3(-0.623236, 0.38042, -1.61061)","Vec3(0, -55.1303, 0)",0.4277891017816572
-2.2051840499999997,0.0,"Vec3(-0.612483, 0.38042, -1.61814)","Vec3(0, -55.003, 0)",0.4775871336050869
-2.2144552499999994,0.0,"Vec3(-0.601291, 0.38042, -1.62602)","Vec3(0, -54.8554, 0)",0.529305167201124
-2.2328101499999997,0.0,"Vec3(-0.579039, 0.38042, -1.64187)","Vec3(0, -54.5316, 0)",0.6317142010531493
-2.2477638,0.0,"Vec3(-0.560861, 0.38042, -1.65498)","Vec3(0, -54.2167, 0)",0.7151768523308784
-2.2567155000000003,0.0,"Vec3(-0.549965, 0.38042, -1.66289)","Vec3(0, -54.0033, 0)",0.765154953131819
-2.26575615,0.0,"Vec3(-0.538949, 0.38042, -1.67096)","Vec3(0, -53.7727, 0)",0.8156386614634927
-2.27617365,0.0,"Vec3(-0.526243, 0.38042, -1.68037)","Vec3(0, -53.4895, 0)",0.8738212742071175
-2.2845444000000006,0.0,"Vec3(-0.516029, 0.38042, -1.688)","Vec3(0, -53.2457, 0)",0.9205823053827568
-2.293016250000001,0.0,"Vec3(-0.505688, 0.38042, -1.69579)","Vec3(0, -52.9857, 0)",0.9679159851022171
-2.3013451500000004,0.0,"Vec3(-0.495521, 0.38042, -1.70353)","Vec3(0, -52.717, 0)",1.0144588187738395
-2.309833200000001,0.0,"Vec3(-0.485161, 0.38042, -1.7115)","Vec3(0, -52.43, 0)",1.061898855740558
-2.3179264500000007,0.0,"Vec3(-0.475286, 0.38042, -1.71918)","Vec3(0, -52.1435, 0)",1.1071399732456588
-2.3263501500000006,0.0,"Vec3(-0.465015, 0.38042, -1.72725)","Vec3(0, -51.8326, 0)",1.1542358751386415
-2.334574350000001,0.0,"Vec3(-0.454996, 0.38042, -1.73522)","Vec3(0, -51.5162, 0)",1.2002240939057134
-2.342398050000001,0.0,"Vec3(-0.445474, 0.38042, -1.74287)","Vec3(0, -51.2032, 0)",1.2439799393881665
-2.3507079000000006,0.0,"Vec3(-0.435373, 0.38042, -1.75109)","Vec3(0, -50.8586, 0)",1.2904619145476994
-2.3607591000000006,0.0,"Vec3(-0.42318, 0.38042, -1.76117)","Vec3(0, -50.4262, 0)",1.346693585130419
